number,Date,Price,High,Low
1242,"Feb 17, 2014",0.7611064543168484,0.758832725377801,0.7688143509181615
1243,"Feb 14, 2014",0.7595347862531434,0.7581031787389264,0.767434454941089
1244,"Feb 13, 2014",0.7582774518021795,0.7556018759770712,0.7580936206347522
1245,"Feb 12, 2014",0.7491617770326908,0.7515372589890567,0.7556522662137777
1246,"Feb 11, 2014",0.7538767812238054,0.7547681083897863,0.7628701836323108
1247,"Feb 10, 2014",0.754715004191115,0.7513288170922355,0.7605349750557266
1248,"Feb 07, 2014",0.7534576697401509,0.7501823866597187,0.7545908077698757
1249,"Feb 06, 2014",0.7487426655490361,0.7479937467430954,0.7473728903513428
1250,"Feb 05, 2014",0.7427703269069572,0.7411151641479937,0.7487527863284154
1251,"Feb 04, 2014",0.7413034367141662,0.7394476289734236,0.7483282029508544
1252,"Feb 03, 2014",0.741932103939648,0.7391349661281915,0.7464175777518309
1253,"Jan 31, 2014",0.7379505448449288,0.7426784783741532,0.7468421611293918
1254,"Jan 30, 2014",0.7451802179379714,0.7526836894215737,0.753529349325974
1255,"Jan 29, 2014",0.7563914501257336,0.7546638874413757,0.7598980999893854
1256,"Jan 28, 2014",0.7570201173512154,0.7550807712350182,0.7626578919435305
1257,"Jan 27, 2014",0.7573344509639566,0.7581031787389264,0.7653115380532851
1258,"Jan 24, 2014",0.7579631181894384,0.7605002605523711,0.7664791423415773
1259,"Jan 23, 2014",0.7597443419949708,0.7561229807191244,0.7521494533489013
1260,"Jan 22, 2014",0.7443419949706622,0.744137571651902,0.7526801825708522
1261,"Jan 21, 2014",0.7457041072925399,0.7427826993225638,0.750875703216219
1262,"Jan 20, 2014",0.7447611064543169,0.7426784783741532,0.7498142447723171
1263,"Jan 17, 2014",0.7436085498742668,0.7482021886399167,0.7507695573718287
1264,"Jan 16, 2014",0.7518860016764461,0.7510161542470036,0.7576690372571915
1265,"Jan 15, 2014",0.7503143336127411,0.7545596664929651,0.7576690372571915
1266,"Jan 14, 2014",0.758067896060352,0.7561229807191244,0.7646746629869441
1267,"Jan 13, 2014",0.7573344509639566,0.7546638874413757,0.7635070586986519
1268,"Jan 10, 2014",0.7571248952221292,0.7550807712350182,0.7571383080352403
1269,"Jan 09, 2014",0.7507334450963956,0.7495570609692547,0.7542723702367051
1270,"Jan 08, 2014",0.7471709974853311,0.7495570609692547,0.754696953614266
1271,"Jan 07, 2014",0.7514668901927912,0.751745700885878,0.7591550790786539
1272,"Jan 06, 2014",0.7527242246437553,0.7513288170922355,0.7565014329688993
1273,"Jan 03, 2014",0.7485331098072088,0.7535174570088586,0.7576690372571915
1274,"Jan 02, 2014",0.7573344509639566,0.7642522146951537,0.7627640377879206
1275,"Jan 01, 2014",0.7659262363788768,0.7634184471078685,0.7746523723596221
1276,"Dec 31, 2013",0.7650880134115676,0.7680041688379363,0.7746523723596221
1277,"Dec 30, 2013",0.7712699077954737,0.7688379364252215,0.7732724763825496
1278,"Dec 27, 2013",0.7646689019279129,0.7763418447107867,0.7687082050737715
1279,"Dec 26, 2013",0.7593252305113161,0.7564356435643566,0.7661607048084069
1280,"Dec 25, 2013",0.758172673931266,0.7572694111516415,0.7660545589640166
1281,"Dec 24, 2013",0.7585917854149204,0.7566440854611777,0.7654176838976754
