date,googlclose,googlvolume
2007-08-30,256.4918,5298000.0
2007-08-31,258.4227,5949200.0
2007-09-04,263.3881,7380000.0
2007-09-05,264.7172,6619100.0
2007-09-06,262.5705,7244500.0
2007-09-07,260.4791,7319800.0
2007-09-10,258.0365,6445100.0
2007-09-11,261.4721,5401700.0
2007-09-12,262.1342,5966000.0
2007-09-13,263.2025,3778400.0
2007-09-14,265.1936,5524200.0
2007-09-17,263.4633,4390600.0
2007-09-18,268.4637,8422900.0
2007-09-19,274.2717,11042700.0
2007-09-20,277.2709,11038900.0
2007-09-21,280.9172,16007300.0
2007-09-24,284.8894,10583400.0
2007-09-25,285.3809,5455700.0
2007-09-26,284.9596,6685500.0
2007-09-27,284.6286,4108400.0
2007-09-28,284.5133,5273700.0
2007-10-01,292.1769,9413100.0
2007-10-02,293.0998,14120800.0
2007-10-03,292.9141,7751200.0
2007-10-04,290.4115,5967400.0
2007-10-05,297.9447,10127200.0
2007-10-08,305.7538,10045900.0
2007-10-09,308.5449,17518000.0
2007-10-10,313.6632,10760400.0
2007-10-11,311.963,23574400.0
2007-10-12,319.6818,13633700.0
2007-10-15,311.0151,13873700.0
2007-10-16,308.9537,12038500.0
2007-10-17,317.7208,12048900.0
2007-10-18,320.8003,24553800.0
2007-10-19,323.3532,31546400.0
2007-10-22,326.3825,13315400.0
2007-10-23,338.9312,13573800.0
2007-10-24,338.9563,14793500.0
2007-10-25,335.29,11579400.0
2007-10-26,338.3444,6701000.0
2007-10-29,340.6666,6126400.0
2007-10-30,348.4607,13787300.0
2007-10-31,354.5946,13739800.0
2007-11-01,352.6937,13041300.0
2007-11-02,356.7262,11671300.0
2007-11-05,363.9485,17749600.0
2007-11-06,372.0435,16855700.0
2007-11-07,367.6047,16530400.0
2007-11-08,347.9942,32991300.0
2007-11-09,333.013,22753400.0
2007-11-12,317.0136,20434100.0
2007-11-13,331.2977,16873900.0
2007-11-14,321.8335,16173200.0
2007-11-15,315.7998,13921400.0
2007-11-16,317.796,18067500.0
2007-11-19,313.894,11043700.0
2007-11-20,325.2741,19661500.0
2007-11-21,331.2826,14012900.0
2007-11-23,339.3977,5471900.0
2007-11-26,334.0311,13566600.0
2007-11-27,337.8278,17791100.0
2007-11-28,347.2018,15817100.0
2007-11-29,349.5791,12403500.0
2007-11-30,347.5729,15775200.0
2007-12-03,341.8202,8641500.0
2007-12-04,343.1392,8455100.0
2007-12-05,350.3365,8410700.0
2007-12-06,358.7374,9808100.0
2007-12-07,358.5418,7696400.0
2007-12-10,360.3223,7704600.0
2007-12-11,350.6845,12265900.0
2007-12-12,350.7578,12305800.0
2007-12-13,348.0995,10071500.0
2007-12-14,346.0482,7339600.0
2007-12-17,335.6511,10961000.0
2007-12-18,337.7175,14319000.0
2007-12-19,339.7337,8833300.0
2007-12-20,345.9128,8835500.0
2007-12-21,349.4236,10753200.0
2007-12-24,351.4499,3253500.0
2007-12-26,356.5205,5054900.0
2007-12-27,351.4549,5879100.0
2007-12-28,352.3527,5120200.0
2007-12-31,346.8106,4747600.0
2008-01-02,343.6558,8605100.0
2008-01-03,343.726,6498400.0
2008-01-04,329.5172,10708800.0
2008-01-07,325.6302,12793900.0
2008-01-08,316.8179,10667500.0
2008-01-09,327.6113,13465900.0
2008-01-10,324.3663,12655700.0
2008-01-11,320.1132,9944000.0
2008-01-14,327.9223,8886100.0
2008-01-15,319.8122,11125200.0
2008-01-16,308.9286,21098800.0
2008-01-17,301.3252,16417100.0
2008-01-18,301.0543,17062100.0
2008-01-22,293.0797,18983900.0
2008-01-23,275.1594,33897400.0
2008-01-24,288.1344,18782900.0
2008-01-25,284.0769,13918000.0
2008-01-28,278.8508,11621700.0
2008-01-29,276.1123,12553400.0
2008-01-30,274.9838,15863300.0
2008-01-31,283.0237,29712800.0
2008-02-01,258.7487,35165700.0
2008-02-04,248.482,26287800.0
2008-02-05,254.1844,22384100.0
2008-02-06,251.6318,15257500.0
2008-02-07,253.2568,15841900.0
2008-02-08,259.145,13644100.0
2008-02-11,261.3869,11640300.0
2008-02-12,259.8471,13311200.0
2008-02-13,268.1377,13236100.0
2008-02-14,266.949,12940400.0
2008-02-15,265.64,10469700.0
2008-02-19,255.263,12688000.0
2008-02-20,255.288,13311000.0
2008-02-21,252.2085,11344200.0
2008-02-22,254.6862,11020700.0
2008-02-25,243.9731,16728800.0
2008-02-26,232.8137,46528000.0
2008-02-27,237.1621,20223500.0
2008-02-28,238.431,13160600.0
2008-02-29,236.3195,18831900.0
2008-03-03,229.2176,15093800.0
2008-03-04,222.9883,27216100.0
2008-03-05,224.5431,14858300.0
2008-03-06,217.0199,14925200.0
2008-03-07,217.3459,16127400.0
2008-03-10,207.4504,15959200.0
2008-03-11,220.6009,17636100.0
2008-03-12,220.7715,13290400.0
2008-03-13,222.1909,15437700.0
2008-03-14,219.638,13135600.0
2008-03-17,210.5851,15760600.0
2008-03-18,220.2599,14459900.0
2008-03-19,216.6688,12345600.0
2008-03-20,217.4462,19806900.0
2008-03-24,230.9931,13513400.0
2008-03-25,226.0879,11651500.0
2008-03-26,229.8044,10440900.0
2008-03-27,222.7275,11652700.0
2008-03-28,219.7182,8743600.0
2008-03-31,220.9169,8883900.0
2008-04-01,233.576,12174000.0
2008-04-02,233.571,11986000.0
2008-04-03,228.2646,13543200.0
2008-04-04,236.2744,11782600.0
2008-04-07,239.1482,11875100.0
2008-04-08,234.6293,9084900.0
2008-04-09,232.8137,12084100.0
2008-04-10,235.2662,10134600.0
2008-04-11,229.4332,8331000.0
2008-04-14,226.5293,7677500.0
2008-04-15,224.1118,9146000.0
2008-04-16,228.2195,15246100.0
2008-04-17,225.466,26679200.0
2008-04-18,270.5401,36434700.0
2008-04-21,269.7276,14864500.0
2008-04-22,278.3593,15861100.0
2008-04-23,274.0911,9833100.0
2008-04-24,272.3608,8261900.0
2008-04-25,272.8723,8320400.0
2008-04-28,276.9148,8009100.0
2008-04-29,280.0996,8683300.0
2008-04-30,288.0341,15790100.0
2008-05-01,297.4582,13192300.0
2008-05-02,291.545,13983600.0
2008-05-05,298.371,12549400.0
2008-05-06,294.0878,9249300.0
2008-05-07,290.3964,13212700.0
2008-05-08,292.4076,10235500.0
2008-05-09,287.4874,8960800.0
2008-05-12,293.3756,9718000.0
2008-05-13,292.4026,10316600.0
2008-05-14,289.0422,8742800.0
2008-05-15,291.3995,8676700.0
2008-05-16,290.9331,8539600.0
2008-05-19,289.6541,11197700.0
2008-05-20,290.1958,6620500.0
2008-05-21,275.8465,12923200.0
2008-05-22,275.5807,10142400.0
2008-05-23,273.1532,8854100.0
2008-05-27,281.3184,7723200.0
2008-05-28,284.9998,8092600.0
2008-05-29,292.4026,9680300.0
2008-05-30,293.807,6443900.0
2008-06-02,288.3902,7341000.0
2008-06-03,284.5283,8601900.0
2008-06-04,286.9959,6719600.0
2008-06-05,294.0577,7825500.0
2008-06-06,284.3778,9459500.0
2008-06-09,279.7987,10566000.0
2008-06-10,277.943,7307400.0
2008-06-11,273.4441,7618100.0
2008-06-12,277.3311,10972200.0
2008-06-13,286.6398,12356400.0
2008-06-16,287.2918,7078500.0
2008-06-17,285.6117,6918800.0
2008-06-18,282.0607,6755600.0
2008-06-19,280.9673,11354800.0
2008-06-20,274.061,11954200.0
2008-06-23,273.4491,7264500.0
2008-06-24,271.9896,9335800.0
2008-06-25,276.3531,8236100.0
2008-06-26,265.2287,11307600.0
2008-06-27,264.8526,10884100.0
2008-06-30,264.025,7523000.0
2008-07-01,268.1929,9909800.0
2008-07-02,264.336,8437500.0
2008-07-03,269.3314,4796100.0
2008-07-07,272.7971,8501800.0
2008-07-08,278.1235,9854900.0
2008-07-09,271.6134,8299600.0
2008-07-10,271.1219,8654700.0
2008-07-11,267.7264,9952800.0
2008-07-14,261.6176,8840700.0
2008-07-15,258.844,12129800.0
2008-07-16,268.6292,9474900.0
2008-07-17,267.5459,17557200.0
2008-07-18,241.4052,22562200.0
2008-07-21,235.1258,11791100.0
2008-07-22,239.2937,9373600.0
2008-07-23,245.3674,9778400.0
2008-07-24,238.5464,7074700.0
2008-07-25,246.7517,6360600.0
2008-07-28,239.2987,6313600.0
2008-07-29,242.303,5599900.0
2008-07-30,242.0973,6974400.0
2008-07-31,237.6085,5724400.0
2008-08-01,234.6544,6009700.0
2008-08-04,232.2168,4969000.0
2008-08-05,240.6679,7161800.0
2008-08-06,243.923,6744800.0
2008-08-07,240.3018,5542000.0
2008-08-08,248.2714,7471100.0
2008-08-11,251.1954,8470100.0
2008-08-12,252.0832,5505800.0
2008-08-13,250.7892,7243700.0
2008-08-14,253.5276,5831300.0
2008-08-15,255.8648,7084300.0
2008-08-18,249.9215,6661100.0
2008-08-19,246.0094,6086900.0
2008-08-20,243.2509,7956200.0
2008-08-21,244.0183,7021100.0
2008-08-22,246.0545,4589800.0
2008-08-25,242.2528,4024500.0
2008-08-26,237.8141,6609700.0
2008-08-27,235.0155,8765400.0
2008-08-28,237.6235,6053300.0
2008-08-29,232.3623,7688700.0
2008-09-02,233.3453,12210700.0
2008-09-03,232.924,8620500.0
2008-09-04,225.8271,9687300.0
2008-09-05,222.8128,9059500.0
2008-09-08,210.6252,18017700.0
2008-09-09,209.9782,14444700.0
2008-09-10,207.7212,12441100.0
2008-09-11,217.5465,12929800.0
2008-09-12,219.5076,12043900.0
2008-09-15,217.6017,13121600.0
2008-09-16,222.1508,13967400.0
2008-09-17,207.8867,18235500.0
2008-09-18,220.2198,17161600.0
2008-09-19,225.2704,19991900.0
2008-09-22,215.736,8805700.0
2008-09-23,215.2996,10397900.0
2008-09-24,218.2287,8475500.0
2008-09-25,220.4806,10030500.0
2008-09-26,216.1873,10574400.0
2008-09-29,191.0899,21504200.0
2008-09-30,200.8801,6166400.0
2008-10-01,206.4974,12457100.0
2008-10-02,195.8496,11957800.0
2008-10-03,194.054,15969800.0
2008-10-06,186.1797,22418700.0
2008-10-07,173.5407,22086600.0
2008-10-08,169.5785,23629100.0
2008-10-09,164.9993,16133800.0
2008-10-10,166.514,21174400.0
2008-10-13,191.0999,17793100.0
2008-10-14,181.9166,15554000.0
2008-10-15,170.1101,13429300.0
2008-10-16,177.0566,32446900.0
2008-10-17,186.8468,28469900.0
2008-10-20,190.2473,13493200.0
2008-10-21,181.9366,11552400.0
2008-10-22,178.3857,13106800.0
2008-10-23,176.7055,12944800.0
2008-10-24,170.1703,14703200.0
2008-10-27,165.2551,12388900.0
2008-10-28,184.9459,16194500.0
2008-10-29,179.5543,19493600.0
2008-10-30,180.4019,15961800.0
2008-10-31,180.2364,14831700.0
2008-11-03,173.7814,11897000.0
2008-11-04,184.0381,14685100.0
2008-11-05,171.6499,13879100.0
2008-11-06,166.1228,17132400.0
2008-11-07,166.0827,9353200.0
2008-11-10,159.8835,16144000.0
2008-11-11,156.2122,20272900.0
2008-11-12,145.9505,20082000.0
2008-11-13,156.5232,26442900.0
2008-11-14,155.49,19015100.0
2008-11-17,150.5247,15072500.0
2008-11-18,149.1705,16675500.0
2008-11-19,140.5238,15653500.0
2008-11-20,130.1819,19539200.0
2008-11-21,131.6213,20468500.0
2008-11-24,129.1186,20089200.0
2008-11-25,141.4617,21520800.0
2008-11-26,146.4972,12700400.0
2008-11-28,146.9336,5125800.0
2008-12-01,133.4068,11410900.0
2008-12-02,137.9809,11667700.0
2008-12-03,140.1476,11797700.0
2008-12-04,137.5947,9763400.0
2008-12-05,142.4347,13029300.0
2008-12-08,151.5227,16272300.0
2008-12-09,153.4587,13766000.0
2008-12-10,154.8881,10463500.0
2008-12-11,150.5748,12346000.0
2008-12-12,158.3689,11432700.0
2008-12-15,155.816,13462300.0
2008-12-16,163.1436,14105000.0
2008-12-17,158.1081,11567800.0
2008-12-18,155.6204,9517400.0
2008-12-19,155.5652,11213900.0
2008-12-22,149.015,7827300.0
2008-12-23,149.4714,7547800.0
2008-12-24,151.944,3839100.0
2008-12-26,150.645,3914200.0
2008-12-29,149.1705,7396300.0
2008-12-30,152.0243,7679300.0
2008-12-31,154.3013,5767800.0
2009-01-02,161.1575,7213700.0
2009-01-05,164.5329,9768200.0
2009-01-06,167.5472,12837500.0
2009-01-07,161.5035,8980000.0
2009-01-08,163.0985,7194100.0
2009-01-09,158.0228,8672300.0
2009-01-12,156.8291,6601900.0
2009-01-13,157.6466,8856100.0
2009-01-14,150.951,10924800.0
2009-01-15,149.9579,11857100.0
2009-01-16,150.299,10438300.0
2009-01-20,141.8128,10086300.0
2009-01-21,152.0092,9839100.0
2009-01-22,153.7245,16517400.0
2009-01-23,162.8527,21444100.0
2009-01-26,162.4364,9212100.0
2009-01-27,166.2532,9844700.0
2009-01-28,174.8748,15367400.0
2009-01-29,172.1915,14553000.0
2009-01-30,169.7891,9334600.0
2009-02-02,170.8123,10403300.0
2009-02-03,170.7521,13099800.0
2009-02-04,172.031,13621100.0
2009-02-05,177.4076,14514200.0
2009-02-06,186.2148,14062100.0
2009-02-09,189.9714,9944600.0
2009-02-10,179.8101,14193100.0
2009-02-11,179.5743,10452700.0
2009-02-12,182.0871,11089400.0
2009-02-13,179.3938,8285100.0
2009-02-17,171.8605,11349400.0
2009-02-18,177.1017,12036900.0
2009-02-19,171.8505,9967400.0
2009-02-20,173.7614,12421700.0
2009-02-23,165.541,10431700.0
2009-02-24,173.2598,12179600.0
2009-02-25,171.3489,12865300.0
2009-02-26,169.112,11199900.0
2009-02-27,169.5183,10829100.0
2009-03-02,164.0865,11565400.0
2009-03-03,163.2439,13036500.0
2009-03-04,159.9538,15621100.0
2009-03-05,153.2932,13046700.0
2009-03-06,154.7627,14453900.0
2009-03-09,145.8954,12929600.0
2009-03-10,154.5621,13446900.0
2009-03-11,159.4472,11835300.0
2009-03-12,162.2659,10038100.0
2009-03-13,162.7123,7804900.0
2009-03-16,160.34,9883700.0
2009-03-17,168.1892,9415500.0
2009-03-18,167.0657,10014300.0
2009-03-19,165.4808,8214100.0
2009-03-20,165.5912,9466300.0
2009-03-23,174.8402,8534400.0
2009-03-24,174.1977,7632300.0
2009-03-25,172.5677,8663900.0
2009-03-26,177.192,11994500.0
2009-03-27,174.3883,6638900.0
2009-03-30,171.8756,6182000.0
2009-03-31,174.5689,7303200.0
2009-04-01,177.5932,6595700.0
2009-04-02,181.8112,8967000.0
2009-04-03,185.4625,7572000.0
2009-04-06,184.6901,6554000.0
2009-04-07,179.8803,7352800.0
2009-04-08,181.5605,5524800.0
2009-04-09,186.8267,6758400.0
2009-04-13,189.6404,6094000.0
2009-04-14,185.0262,6850300.0
2009-04-15,190.3376,9851500.0
2009-04-16,194.9719,20349800.0
2009-04-17,196.7273,21440100.0
2009-04-20,190.2372,8848900.0
2009-04-21,191.3256,7383400.0
2009-04-22,192.5243,6996500.0
2009-04-23,192.9406,5212700.0
2009-04-24,195.348,6764000.0
2009-04-27,193.5725,4576600.0
2009-04-28,192.4491,5881300.0
2009-04-29,196.3411,7212700.0
2009-04-30,198.5981,8702600.0
2009-05-01,197.4545,4850500.0
2009-05-04,201.612,6399500.0
2009-05-05,202.1189,4796700.0
2009-05-06,202.3597,5260500.0
2009-05-07,198.919,5993600.0
2009-05-08,204.2956,7722400.0
2009-05-11,204.6216,5113400.0
2009-05-12,200.1228,7574000.0
2009-05-13,195.3731,5679900.0
2009-05-14,194.3499,5868100.0
2009-05-15,195.6038,6011300.0
2009-05-18,199.0344,6696600.0
2009-05-19,200.0576,5669300.0
2009-05-20,199.2049,4563400.0
2009-05-21,198.8639,5434100.0
2009-05-22,197.3592,3433700.0
2009-05-26,202.806,6202700.0
2009-05-27,203.4079,6062500.0
2009-05-28,205.8354,5332200.0
2009-05-29,209.261,5291100.0
2009-06-01,213.9404,6638100.0
2009-06-02,214.8633,5241900.0
2009-06-03,216.4933,7058500.0
2009-06-04,220.8217,7268900.0
2009-06-05,222.8479,7354200.0
2009-06-08,220.0643,6191200.0
2009-06-09,218.4844,6503200.0
2009-06-10,216.9698,6711000.0
2009-06-11,215.1642,5724600.0
2009-06-12,213.0778,5830900.0
2009-06-15,209.0303,7466300.0
2009-06-16,208.6441,6093300.0
2009-06-17,208.2228,6973200.0
2009-06-18,207.6711,6164200.0
2009-06-19,210.6954,8509600.0
2009-06-22,204.3057,8240500.0
2009-06-23,203.4681,5793400.0
2009-06-24,205.2787,4910600.0
2009-06-25,208.5287,6082900.0
2009-06-26,213.3185,6506800.0
2009-06-29,212.7267,4334200.0
2009-06-30,211.4477,5182600.0
2009-07-01,210.1437,4616900.0
2009-07-02,204.8774,5030100.0
2009-07-06,205.4392,4520600.0
2009-07-07,198.9291,6512000.0
2009-07-08,201.8681,6875500.0
2009-07-09,205.8304,6544600.0
2009-07-10,207.8416,5847300.0
2009-07-13,212.8069,8083300.0
2009-07-14,213.0025,5785800.0
2009-07-15,219.7634,7546400.0
2009-07-16,221.9852,13095800.0
2009-07-17,215.7911,13694400.0
2009-07-20,215.751,6300600.0
2009-07-21,214.6125,5930400.0
2009-07-22,214.5072,5168200.0
2009-07-23,219.3481,6949400.0
2009-07-24,224.0516,7246500.0
2009-07-27,223.0887,5003700.0
2009-07-28,220.606,5059900.0
2009-07-29,218.7954,3970000.0
2009-07-30,223.51,6390800.0
2009-07-31,222.2109,5715000.0
2009-08-03,226.8051,5175400.0
2009-08-04,227.5695,4774800.0
2009-08-05,226.2685,4679300.0
2009-08-06,225.8773,4217500.0
2009-08-07,229.2577,5081100.0
2009-08-10,229.0119,3480500.0
2009-08-11,227.6708,3421500.0
2009-08-12,230.0,4678100.0
2009-08-13,231.8557,3986400.0
2009-08-14,230.7122,3346800.0
2009-08-17,223.1338,5235100.0
2009-08-18,223.3294,4697400.0
2009-08-19,222.6724,4505400.0
2009-08-20,230.9178,7989800.0
2009-08-21,233.3403,7113800.0
2009-08-24,235.0907,4901800.0
2009-08-25,236.4148,4677300.0
2009-08-26,234.7246,3971600.0
2009-08-27,233.7516,3993800.0
2009-08-28,233.0945,3539600.0
2009-08-31,231.5498,3911800.0
2009-09-01,228.5861,5184600.0
2009-09-02,227.2064,3605900.0
2009-09-03,229.4683,3289100.0
2009-09-04,231.3642,2995400.0
2009-09-08,230.02,5308000.0
2009-09-09,232.7033,4386400.0
2009-09-10,236.1991,5064100.0
2009-09-11,236.801,3801900.0
2009-09-14,238.2956,3947400.0
2009-09-15,239.5093,4791400.0
2009-09-16,244.901,5165400.0
2009-09-17,246.6213,8957200.0
2009-09-18,246.4909,6560400.0
2009-09-21,249.2695,4228500.0
2009-09-22,250.3027,6076300.0
2009-09-23,250.0017,5402900.0
2009-09-24,249.1541,5050100.0
2009-09-25,247.0025,4095100.0
2009-09-28,250.0368,3674900.0
2009-09-29,250.0368,4194200.0
2009-09-30,248.6927,6277100.0
2009-10-01,244.3543,5620700.0
2009-10-02,243.0402,5196300.0
2009-10-05,245.0163,4284900.0
2009-10-06,250.1422,5459100.0
2009-10-07,259.5713,9738600.0
2009-10-08,257.8861,8598900.0
2009-10-09,258.9243,5470700.0
2009-10-12,262.8313,6637700.0
2009-10-13,263.8695,6068700.0
2009-10-14,268.4888,6510200.0
2009-10-15,265.7754,12188500.0
2009-10-16,275.7763,17666100.0
2009-10-19,276.8998,6429300.0
2009-10-20,276.7142,8079300.0
2009-10-21,276.4032,7333800.0
2009-10-22,277.9029,4668300.0
2009-10-23,277.7022,4780600.0
2009-10-26,277.963,5934800.0
2009-10-27,274.9939,6426500.0
2009-10-28,270.9865,5130400.0
2009-10-29,276.3782,5040100.0
2009-10-30,268.89,6930000.0
2009-11-02,267.8217,6397700.0
2009-11-03,269.4768,4755600.0
2009-11-04,271.0016,4660700.0
2009-11-05,275.1744,3691700.0
2009-11-06,276.4032,3649700.0
2009-11-09,282.1259,5294500.0
2009-11-10,284.2575,4457100.0
2009-11-11,286.1634,4634700.0
2009-11-12,284.8042,3768800.0
2009-11-13,286.9107,3330200.0
2009-11-16,289.0322,4394000.0
2009-11-17,289.6391,3829500.0
2009-11-18,289.2178,3096100.0
2009-11-19,287.3821,4331600.0
2009-11-20,285.8644,4008300.0
2009-11-23,292.0766,5089900.0
2009-11-24,292.4478,3207100.0
2009-11-25,293.7769,2919400.0
2009-11-27,290.7776,2766400.0
2009-11-30,292.4026,3446700.0
2009-12-01,295.8483,4635900.0
2009-12-02,294.6646,3323000.0
2009-12-03,293.7769,2854500.0
2009-12-04,293.4107,5022100.0
2009-12-07,294.0327,3269100.0
2009-12-08,294.4339,3044900.0
2009-12-09,295.4219,3558400.0
2009-12-10,296.6658,3333200.0
2009-12-11,296.1692,3436500.0
2009-12-14,298.7873,3822900.0
2009-12-15,297.4883,4556200.0
2009-12-16,299.8055,5613100.0
2009-12-17,297.8896,5272300.0
2009-12-18,299.1334,7055900.0
2009-12-21,300.2669,5137200.0
2009-12-22,301.4907,3757800.0
2009-12-23,306.787,4141200.0
2009-12-24,310.1976,1715600.0
2009-12-28,312.3993,3392400.0
2009-12-29,310.659,2846700.0
2009-12-30,312.3291,2928200.0
2009-12-31,310.9499,2437100.0
2010-01-04,314.3454,3908400.0
2010-01-05,312.9611,6003300.0
2010-01-06,305.0717,7949400.0
2010-01-07,297.9698,12815700.0
2010-01-08,301.9421,9439100.0
2010-01-11,301.4857,14411300.0
2010-01-12,296.1542,9696800.0
2010-01-13,294.454,12980200.0
2010-01-14,295.8382,8471700.0
2010-01-15,290.898,10858100.0
2010-01-19,294.7198,8624700.0
2010-01-20,291.1036,6494800.0
2010-01-21,292.3926,12602700.0
2010-01-22,275.8565,13587100.0
2010-01-25,270.836,8830900.0
2010-01-26,272.0498,8702200.0
2010-01-27,271.8893,7920800.0
2010-01-28,267.9722,6451700.0
2010-01-29,265.7925,8272700.0
2010-02-01,267.3352,4497000.0
2010-02-02,266.3823,8184200.0
2010-02-03,271.2473,5992200.0
2010-02-04,264.2046,6748600.0
2010-02-05,266.4676,6305600.0
2010-02-08,267.5609,5383200.0
2010-02-09,269.0505,5633500.0
2010-02-10,268.0499,5343600.0
2010-02-11,269.0305,4815100.0
2010-02-12,267.3854,4554800.0
2010-02-16,271.4881,7301400.0
2010-02-17,269.9368,4055300.0
2010-02-18,272.451,4669100.0
2010-02-19,271.2187,5101000.0
2010-02-22,272.2404,4284900.0
2010-02-23,268.3634,5739400.0
2010-02-24,266.5578,4648500.0
2010-02-25,264.03,6611700.0
2010-02-26,264.2156,4094500.0
2010-03-01,267.1697,4471300.0
2010-03-02,271.3677,8704800.0
2010-03-03,273.5043,6172600.0
2010-03-04,278.1536,6361200.0
2010-03-05,282.9785,7816500.0
2010-03-08,282.1108,4768000.0
2010-03-09,280.9623,6346800.0
2010-03-10,289.1175,11298400.0
2010-03-11,291.4697,8458100.0
2010-03-12,290.6673,5501200.0
2010-03-15,282.4619,9298400.0
2010-03-16,283.4751,6856100.0
2010-03-17,283.6556,6636500.0
2010-03-18,284.0769,3550800.0
2010-03-19,280.867,9578800.0
2010-03-22,279.6131,8001500.0
2010-03-23,275.35,10991500.0
2010-03-24,279.5279,13117200.0
2010-03-25,282.3115,7853900.0
2010-03-26,282.2162,5387000.0
2010-03-29,282.0958,6202700.0
2010-03-30,284.2324,3951800.0
2010-03-31,284.438,6055500.0
2010-04-01,285.2806,4201100.0
2010-04-05,286.3891,3799100.0
2010-04-06,284.9897,4116000.0
2010-04-07,282.6425,5156800.0
2010-04-08,284.6236,3891100.0
2010-04-09,283.9866,4109000.0
2010-04-12,287.2517,4700000.0
2010-04-13,294.2935,7816700.0
2010-04-14,295.4119,6798500.0
2010-04-15,298.5717,13510000.0
2010-04-16,275.9243,24446500.0
2010-04-19,275.9017,7780200.0
2010-04-20,278.3793,5948800.0
2010-04-21,278.0082,4778200.0
2010-04-22,274.377,6554800.0
2010-04-23,273.3388,4174600.0
2010-04-26,266.6431,8728800.0
2010-04-27,265.3491,7681700.0
2010-04-28,265.4143,6805300.0
2010-04-29,266.8237,6111600.0
2010-04-30,263.6614,4865900.0
2010-05-03,266.1215,3711800.0
2010-05-04,253.969,12140400.0
2010-05-05,255.6692,9155200.0
2010-05-06,250.1071,9990100.0
2010-05-07,247.3335,10167800.0
2010-05-10,261.6326,8247700.0
2010-05-11,255.3131,6638500.0
2010-05-12,253.4775,7695800.0
2010-05-13,256.231,6644900.0
2010-05-14,254.5508,8223700.0
2010-05-17,254.7715,5582000.0
2010-05-18,249.9566,5645300.0
2010-05-19,247.9805,6884500.0
2010-05-20,238.2404,9816700.0
2010-05-21,236.7558,19362200.0
2010-05-24,239.3188,8682500.0
2010-05-25,239.2736,6028700.0
2010-05-26,238.4711,6944200.0
2010-05-27,245.9893,5612500.0
2010-05-28,243.5669,5783800.0
2010-06-01,241.9318,5328200.0
2010-06-02,247.4489,5076500.0
2010-06-03,253.5828,7294000.0
2010-06-04,250.1321,7832700.0
2010-06-07,243.5117,7258100.0
2010-06-08,243.1406,5364800.0
2010-06-09,237.7439,5452500.0
2010-06-10,244.259,5150600.0
2010-06-11,245.0063,3559800.0
2010-06-14,242.3431,4076700.0
2010-06-15,249.766,8510600.0
2010-06-16,251.4111,4574000.0
2010-06-17,250.8142,3950600.0
2010-06-18,250.7892,5740000.0
2010-06-21,245.0364,5961000.0
2010-06-22,243.8778,4434900.0
2010-06-23,241.7713,4054100.0
2010-06-24,238.2856,3783400.0
2010-06-25,237.0718,4485900.0
2010-06-28,236.7709,3521000.0
2010-06-29,227.8333,6997100.0
2010-06-30,223.1639,7199100.0
2010-07-01,220.4254,7020100.0
2010-07-02,218.9509,3868100.0
2010-07-06,218.7101,5115000.0
2010-07-07,225.797,6253100.0
2010-07-08,228.9869,5332400.0
2010-07-09,234.4688,8654300.0
2010-07-12,238.6517,6662100.0
2010-07-13,245.3574,7944600.0
2010-07-14,246.4287,6229700.0
2010-07-15,247.7749,9706600.0
2010-07-16,230.5141,15633900.0
2010-07-19,233.8118,9091400.0
2010-07-20,241.5406,8100800.0
2010-07-21,239.4893,6552600.0
2010-07-22,243.1556,4291100.0
2010-07-23,245.7887,4524200.0
2010-07-26,245.242,3986400.0
2010-07-27,247.0777,4897400.0
2010-07-28,242.9249,4987000.0
2010-07-29,243.2459,5345600.0
2010-07-30,243.1757,4283900.0
2010-08-02,245.9643,3713600.0
2010-08-03,245.6734,3600900.0
2010-08-04,253.9439,7617300.0
2010-08-05,254.8367,4835900.0
2010-08-06,250.8845,6632300.0
2010-08-09,253.4574,3740600.0
2010-08-10,252.6349,4143800.0
2010-08-11,246.6313,4441500.0
2010-08-12,246.7667,4404700.0
2010-08-13,243.928,3865500.0
2010-08-16,243.5468,2607300.0
2010-08-17,246.0194,3777600.0
2010-08-18,241.8215,5367400.0
2010-08-19,234.7095,7842100.0
2010-08-20,231.7253,7827300.0
2010-08-23,232.7535,5966400.0
2010-08-24,226.3939,5519800.0
2010-08-25,228.0139,5179000.0
2010-08-26,226.1882,3550400.0
2010-08-27,230.1254,4620100.0
2010-08-30,227.0459,2460300.0
2010-08-31,225.7067,3889700.0
2010-09-01,230.8777,6450100.0
2010-09-02,232.3071,3365000.0
2010-09-03,235.8781,5075700.0
2010-09-07,232.919,3416300.0
2010-09-08,236.0186,4798700.0
2010-09-09,238.8272,4856300.0
2010-09-10,238.8072,3944600.0
2010-09-13,241.8817,4478500.0
2010-09-14,240.9588,4428500.0
2010-09-15,241.0641,4800700.0
2010-09-16,241.2748,3935000.0
2010-09-17,245.8339,11271900.0
2010-09-20,254.9269,8798100.0
2010-09-21,257.525,8923600.0
2010-09-22,258.7989,5069100.0
2010-09-23,257.535,4630100.0
2010-09-24,264.4614,6707000.0
2010-09-27,266.0262,6208500.0
2010-09-28,264.4012,7302000.0
2010-09-29,264.662,4340000.0
2010-09-30,263.709,6481700.0
2010-10-01,263.6238,4445500.0
2010-10-04,261.9837,3877100.0
2010-10-05,269.9483,7007100.0
